element,place,gameweek,short_name,league_code,originally_starting,id,total_points,points_before_auto_subs,player_total_points,web_name,position,team_id,team_name,drafter_name,draft_index,points_scored,index,round,in_original_draft,optimal_points,total,points_scored_pct,points_scored_cumulative,team,gameweek_matches,opposition,home_away,team_score,opposition_score,team_difficulty,opposition_difficulty,kickoff_time_first,optimal_weight
64,9,35,PV,Conf,1,64,1,1,167,Watkins,FWD,2,AVL,PV,8.0,1,8,2,1,0.6666666666666666,1728,0.0005787037037037037,130,AVL,1.0,TOT,H,1.0,2.0,3.0,4.0,2026-05-03 18:00:00+00:00,0.6666666666666666
64,11,36,PV,Conf,1,64,9,9,167,Watkins,FWD,2,AVL,PV,8.0,9,8,2,1,9.0,1728,0.005208333333333333,139,AVL,1.0,BUR,A,2.0,2.0,2.0,3.0,2026-05-10 13:00:00+00:00,1.0
64,11,37,PV,Conf,1,64,15,15,167,Watkins,FWD,2,AVL,PV,8.0,15,8,2,1,15.0,1728,0.008680555555555556,154,AVL,1.0,LIV,H,4.0,2.0,4.0,4.0,2026-05-15 19:00:00+00:00,1.0
64,9,38,PV,Conf,1,64,13,13,167,Watkins,FWD,2,AVL,PV,8.0,13,8,2,1,13.0,1728,0.007523148148148148,167,AVL,1.0,MCI,A,2.0,1.0,5.0,3.0,2026-05-24 15:00:00+00:00,1.0
67,12,6,PV,Conf,0,67,3,0,124,Petrović,GKP,4,BOU,Not Originally Drafted,,0,0,0,0,2.9999999999999996,1728,0.0,0,BOU,1.0,LEE,A,2.0,2.0,3.0,3.0,2025-09-27 14:00:00+00:00,0.9999999999999999
67,12,7,PV,Conf,0,67,3,0,124,Petrović,GKP,4,BOU,Not Originally Drafted,,0,0,0,0,1.5,1728,0.0,0,BOU,1.0,FUL,H,3.0,1.0,2.0,3.0,2025-10-03 19:00:00+00:00,0.5
67,1,12,PV,Conf,1,67,1,1,124,Petrović,GKP,4,BOU,Not Originally Drafted,,1,0,0,0,0.0,1728,0.0005787037037037037,1,BOU,1.0,WHU,H,2.0,2.0,2.0,3.0,2025-11-22 15:00:00+00:00,0.0
81,6,4,PV,Conf,1,81,1,1,41,Kluivert,MID,4,BOU,IR,40.0,1,0,0,0,1.0,1728,0.0005787037037037037,1,BOU,1.0,BHA,H,2.0,1.0,3.0,3.0,2025-09-13 14:00:00+00:00,1.0
83,14,15,PV,Conf,0,83,4,0,136,O.Dango,MID,5,BRE,Not Originally Drafted,,0,0,0,0,3.9999999999999996,1728,0.0,0,BRE,1.0,TOT,A,0.0,2.0,3.0,3.0,2025-12-06 15:00:00+00:00,0.9999999999999999
83,6,28,PV,Conf,1,83,5,5,136,O.Dango,MID,5,BRE,Not Originally Drafted,,5,0,0,0,5.0,1728,0.0028935185185185184,5,BRE,1.0,BUR,A,4.0,3.0,2.0,3.0,2026-02-28 15:00:00+00:00,1.0
83,7,29,PV,Conf,1,83,3,3,136,O.Dango,MID,5,BRE,Not Originally Drafted,,3,0,0,0,3.0,1728,0.001736111111111111,8,BRE,1.0,BOU,A,0.0,0.0,3.0,3.0,2026-03-03 19:30:00+00:00,1.0
83,7,30,PV,Conf,1,83,8,8,136,O.Dango,MID,5,BRE,Not Originally Drafted,,8,0,0,0,8.0,1728,0.004629629629629629,16,BRE,1.0,WOL,H,2.0,2.0,1.0,3.0,2026-03-16 20:00:00+00:00,1.0
83,7,31,PV,Conf,1,83,1,1,136,O.Dango,MID,5,BRE,Not Originally Drafted,,1,0,0,0,1.0,1728,0.0005787037037037037,17,BRE,1.0,LEE,A,0.0,0.0,3.0,3.0,2026-03-21 20:00:00+00:00,1.0
83,7,32,PV,Conf,1,83,2,2,136,O.Dango,MID,5,BRE,Not Originally Drafted,,2,0,0,0,2.0,1728,0.0011574074074074073,19,BRE,1.0,EVE,H,2.0,2.0,3.0,3.0,2026-04-11 14:00:00+00:00,1.0
97,9,1,PV,Conf,1,97,1,1,115,Evanilson,FWD,4,BOU,PV,29.0,1,29,5,1,0.3333333333333333,1728,0.0005787037037037037,1,BOU,1.0,LIV,A,2.0,4.0,4.0,3.0,2025-08-15 19:00:00+00:00,0.3333333333333333
97,9,2,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0000000000000004,1728,0.0011574074074074073,3,BOU,1.0,WOL,H,1.0,0.0,1.0,3.0,2025-08-23 14:00:00+00:00,1.0000000000000002
97,9,3,PV,Conf,1,97,8,8,115,Evanilson,FWD,4,BOU,PV,29.0,8,29,5,1,8.0,1728,0.004629629629629629,11,BOU,1.0,TOT,A,1.0,0.0,3.0,3.0,2025-08-30 14:00:00+00:00,1.0
97,11,4,PV,Conf,1,97,5,5,115,Evanilson,FWD,4,BOU,PV,29.0,5,29,5,1,5.0,1728,0.0028935185185185184,16,BOU,1.0,BHA,H,2.0,1.0,3.0,3.0,2025-09-13 14:00:00+00:00,1.0
97,10,5,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0000000000000004,1728,0.0011574074074074073,18,BOU,1.0,NEW,H,0.0,0.0,3.0,3.0,2025-09-21 13:00:00+00:00,1.0000000000000002
97,10,6,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0000000000000004,1728,0.0011574074074074073,20,BOU,1.0,LEE,A,2.0,2.0,3.0,3.0,2025-09-27 14:00:00+00:00,1.0000000000000002
97,10,7,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0000000000000004,1728,0.0011574074074074073,22,BOU,1.0,FUL,H,3.0,1.0,2.0,3.0,2025-10-03 19:00:00+00:00,1.0000000000000002
97,14,8,PV,Conf,1,97,0,0,115,Evanilson,FWD,4,BOU,PV,29.0,0,29,5,1,0.0,1728,0.0,22,BOU,1.0,CRY,A,3.0,3.0,3.0,3.0,2025-10-18 14:00:00+00:00,
97,13,9,PV,Conf,1,97,0,0,115,Evanilson,FWD,4,BOU,PV,29.0,0,29,5,1,0.0,1728,0.0,22,BOU,1.0,NFO,H,2.0,0.0,3.0,3.0,2025-10-26 14:00:00+00:00,
97,13,10,PV,Conf,0,97,1,0,115,Evanilson,FWD,4,BOU,PV,29.0,0,29,5,1,0.0,1728,0.0,22,BOU,1.0,MCI,A,1.0,3.0,5.0,3.0,2025-11-02 16:30:00+00:00,0.0
97,11,11,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0,1728,0.0011574074074074073,24,BOU,1.0,AVL,A,0.0,4.0,4.0,3.0,2025-11-09 14:00:00+00:00,1.0
97,10,12,PV,Conf,1,97,5,5,115,Evanilson,FWD,4,BOU,PV,29.0,5,29,5,1,5.0,1728,0.0028935185185185184,29,BOU,1.0,WHU,H,2.0,2.0,2.0,3.0,2025-11-22 15:00:00+00:00,1.0
97,10,13,PV,Conf,1,97,5,5,115,Evanilson,FWD,4,BOU,PV,29.0,5,29,5,1,5.0,1728,0.0028935185185185184,34,BOU,1.0,SUN,A,2.0,3.0,3.0,3.0,2025-11-29 15:00:00+00:00,1.0
97,11,14,PV,Conf,1,97,1,1,115,Evanilson,FWD,4,BOU,PV,29.0,1,29,5,1,0.0,1728,0.0005787037037037037,35,BOU,1.0,EVE,H,0.0,1.0,3.0,3.0,2025-12-02 19:30:00+00:00,0.0
97,10,15,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,1.9999999999999998,1728,0.0011574074074074073,37,BOU,1.0,CHE,H,0.0,0.0,3.0,3.0,2025-12-06 15:00:00+00:00,0.9999999999999999
97,13,16,PV,Conf,0,97,6,0,115,Evanilson,FWD,4,BOU,PV,29.0,0,29,5,1,6.0,1728,0.0,37,BOU,1.0,MUN,A,4.0,4.0,4.0,3.0,2025-12-15 20:00:00+00:00,1.0
97,10,17,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,1.5,1728,0.0011574074074074073,39,BOU,1.0,BUR,H,1.0,1.0,1.0,3.0,2025-12-20 15:00:00+00:00,0.75
97,10,18,PV,Conf,1,97,1,1,115,Evanilson,FWD,4,BOU,PV,29.0,1,29,5,1,0.0,1728,0.0005787037037037037,40,BOU,1.0,BRE,A,1.0,4.0,3.0,3.0,2025-12-27 15:00:00+00:00,0.0
97,13,19,PV,Conf,0,97,2,0,115,Evanilson,FWD,4,BOU,PV,29.0,0,29,5,1,1.5,1728,0.0,40,BOU,1.0,CHE,A,2.0,2.0,4.0,3.0,2025-12-30 19:30:00+00:00,0.75
97,11,20,PV,Conf,1,97,7,7,115,Evanilson,FWD,4,BOU,PV,29.0,7,29,5,1,6.999999999999999,1728,0.004050925925925926,47,BOU,1.0,ARS,H,2.0,3.0,4.0,3.0,2026-01-03 17:30:00+00:00,0.9999999999999999
97,11,21,PV,Conf,1,97,6,6,115,Evanilson,FWD,4,BOU,PV,29.0,6,29,5,1,6.0,1728,0.003472222222222222,53,BOU,1.0,TOT,H,3.0,2.0,3.0,3.0,2026-01-07 19:30:00+00:00,1.0
97,11,22,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0,1728,0.0011574074074074073,55,BOU,1.0,BHA,A,1.0,1.0,4.0,3.0,2026-01-19 20:00:00+00:00,1.0
97,9,23,PV,Conf,1,97,8,8,115,Evanilson,FWD,4,BOU,PV,29.0,8,29,5,1,8.0,1728,0.004629629629629629,63,BOU,1.0,LIV,H,3.0,2.0,4.0,3.0,2026-01-24 17:30:00+00:00,1.0
97,11,24,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0,1728,0.0011574074074074073,65,BOU,1.0,WOL,A,2.0,0.0,2.0,3.0,2026-01-31 15:00:00+00:00,1.0
97,11,25,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0000000000000004,1728,0.0011574074074074073,67,BOU,1.0,AVL,H,1.0,1.0,3.0,3.0,2026-02-07 15:00:00+00:00,1.0000000000000002
97,10,26,PV,Conf,1,97,1,1,115,Evanilson,FWD,4,BOU,PV,29.0,1,29,5,1,0.39999999999999997,1728,0.0005787037037037037,68,BOU,1.0,EVE,A,2.0,1.0,3.0,3.0,2026-02-10 19:30:00+00:00,0.39999999999999997
97,10,27,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0,1728,0.0011574074074074073,70,BOU,1.0,WHU,A,0.0,0.0,3.0,3.0,2026-02-21 17:30:00+00:00,1.0
97,10,28,PV,Conf,1,97,6,6,115,Evanilson,FWD,4,BOU,PV,29.0,6,29,5,1,6.0,1728,0.003472222222222222,76,BOU,1.0,SUN,H,1.0,1.0,2.0,3.0,2026-02-28 12:30:00+00:00,1.0
97,9,29,PV,Conf,0,97,2,0,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0,1728,0.0011574074074074073,78,BOU,1.0,BRE,H,0.0,0.0,3.0,3.0,2026-03-03 19:30:00+00:00,1.0
97,11,30,PV,Conf,1,97,2,2,115,Evanilson,FWD,4,BOU,PV,29.0,2,29,5,1,2.0,1728,0.0011574074074074073,80,BOU,1.0,BUR,A,0.0,0.0,2.0,3.0,2026-03-14 15:00:00+00:00,1.0
97,10,31,PV,Conf,1,97,5,5,115,Evanilson,FWD,4,BOU,PV,29.0,5,29,5,1,5.0,1728,0.0028935185185185184,85,BOU,1.0,MUN,H,2.0,2.0,4.0,3.0,2026-03-20 20:00:00+00:00,1.0
97,11,32,PV,Conf,1,97,5,5,115,Evanilson,FWD,4,BOU,PV,29.0,5,29,5,1,5.0,1728,0.0028935185185185184,90,BOU,1.0,ARS,A,2.0,1.0,5.0,3.0,2026-04-11 11:30:00+00:00,1.0
97,11,33,PV,Conf,1,97,6,6,115,Evanilson,FWD,4,BOU,PV,29.0,6,29,5,1,6.0,1728,0.003472222222222222,96,BOU,2.0,NEW-LEE,AH,2.0,1.5,2.5,3.0,2026-04-18 14:00:00+00:00,1.0
157,13,17,PV,Conf,0,157,1,0,62,Mitoma,MID,6,BHA,BP,59.0,0,0,0,0,0.0,1728,0.0,0,BHA,1.0,SUN,H,0.0,0.0,2.0,4.0,2025-12-20 15:00:00+00:00,0.0
157,15,18,PV,Conf,0,157,0,0,62,Mitoma,MID,6,BHA,BP,59.0,0,0,0,0,0.0,1728,0.0,0,BHA,1.0,ARS,A,1.0,2.0,5.0,3.0,2025-12-27 15:00:00+00:00,
157,15,19,PV,Conf,0,157,1,0,62,Mitoma,MID,6,BHA,BP,59.0,0,0,0,0,0.0,1728,0.0,0,BHA,1.0,WHU,A,2.0,2.0,3.0,3.0,2025-12-30 19:30:00+00:00,0.0
157,13,23,PV,Conf,0,157,2,0,62,Mitoma,MID,6,BHA,BP,59.0,0,0,0,0,2.0,1728,0.0,0,BHA,1.0,FUL,A,1.0,2.0,3.0,3.0,2026-01-24 15:00:00+00:00,1.0
157,7,24,PV,Conf,1,157,2,2,62,Mitoma,MID,6,BHA,BP,59.0,2,0,0,0,2.0,1728,0.0011574074074074073,2,BHA,1.0,EVE,H,1.0,1.0,3.0,4.0,2026-01-31 15:00:00+00:00,1.0
157,7,25,PV,Conf,1,157,2,2,62,Mitoma,MID,6,BHA,BP,59.0,2,0,0,0,2.0,1728,0.0011574074074074073,4,BHA,1.0,CRY,H,0.0,1.0,3.0,4.0,2026-02-08 14:00:00+00:00,1.0
183,1,38,PV,Conf,1,183,3,3,7,Weiss,GKP,3,BUR,Not Originally Drafted,,3,0,0,0,3.0,1728,0.001736111111111111,3,BUR,1.0,WOL,H,1.0,1.0,1.0,2.0,2026-05-24 15:00:00+00:00,1.0
200,8,7,PV,Conf,1,200,1,1,127,Anthony,MID,3,BUR,Not Originally Drafted,,1,0,0,0,0.33333333333333337,1728,0.0005787037037037037,1,BUR,1.0,AVL,A,1.0,2.0,4.0,1.0,2025-10-05 13:00:00+00:00,0.33333333333333337
215,10,35,PV,Conf,1,215,2,2,99,Flemming,FWD,3,BUR,Not Originally Drafted,,2,0,0,0,2.0,1728,0.0011574074074074073,2,BUR,1.0,LEE,A,1.0,3.0,3.0,1.0,2026-05-01 19:00:00+00:00,1.0
215,10,38,PV,Conf,1,215,9,9,99,Flemming,FWD,3,BUR,Not Originally Drafted,,9,0,0,0,9.0,1728,0.005208333333333333,11,BUR,1.0,WOL,H,1.0,1.0,1.0,2.0,2026-05-24 15:00:00+00:00,1.0
220,1,23,PV,Conf,1,220,3,3,113,Sánchez,GKP,7,CHE,CR,82.0,3,0,0,0,1.5,1728,0.001736111111111111,3,CHE,1.0,CRY,A,3.0,1.0,3.0,3.0,2026-01-25 14:00:00+00:00,0.5
220,1,24,PV,Conf,1,220,2,2,113,Sánchez,GKP,7,CHE,CR,82.0,2,0,0,0,2.0,1728,0.0011574074074074073,5,CHE,1.0,WHU,H,3.0,2.0,2.0,4.0,2026-01-31 17:30:00+00:00,1.0
220,1,25,PV,Conf,1,220,2,2,113,Sánchez,GKP,7,CHE,CR,82.0,2,0,0,0,1.0,1728,0.0011574074074074073,7,CHE,1.0,WOL,A,3.0,1.0,2.0,3.0,2026-02-07 15:00:00+00:00,0.5
220,1,26,PV,Conf,1,220,1,1,113,Sánchez,GKP,7,CHE,CR,82.0,1,0,0,0,0.0,1728,0.0005787037037037037,8,CHE,1.0,LEE,H,2.0,2.0,2.0,4.0,2026-02-10 19:30:00+00:00,0.0
220,1,27,PV,Conf,1,220,2,2,113,Sánchez,GKP,7,CHE,CR,82.0,2,0,0,0,0.9999999999999999,1728,0.0011574074074074073,10,CHE,1.0,BUR,H,1.0,1.0,1.0,4.0,2026-02-21 15:00:00+00:00,0.49999999999999994
224,4,22,PV,Conf,0,224,5,0,104,Cucurella,DEF,7,CHE,CR,39.0,5,0,0,0,5.0,1728,0.0028935185185185184,5,CHE,1.0,BRE,H,2.0,0.0,3.0,4.0,2026-01-17 15:00:00+00:00,1.0
224,4,23,PV,Conf,1,224,4,4,104,Cucurella,DEF,7,CHE,CR,39.0,4,0,0,0,4.0,1728,0.0023148148148148147,9,CHE,1.0,CRY,A,3.0,1.0,3.0,3.0,2026-01-25 14:00:00+00:00,1.0
224,4,24,PV,Conf,1,224,7,7,104,Cucurella,DEF,7,CHE,CR,39.0,7,0,0,0,7.0,1728,0.004050925925925926,16,CHE,1.0,WHU,H,3.0,2.0,2.0,4.0,2026-01-31 17:30:00+00:00,1.0
224,3,25,PV,Conf,1,224,4,4,104,Cucurella,DEF,7,CHE,CR,39.0,4,0,0,0,3.9999999999999996,1728,0.0023148148148148147,20,CHE,1.0,WOL,A,3.0,1.0,2.0,3.0,2026-02-07 15:00:00+00:00,0.9999999999999999
224,5,26,PV,Conf,1,224,1,1,104,Cucurella,DEF,7,CHE,CR,39.0,1,0,0,0,0.39999999999999997,1728,0.0005787037037037037,21,CHE,1.0,LEE,H,2.0,2.0,2.0,4.0,2026-02-10 19:30:00+00:00,0.39999999999999997
233,5,9,PV,Conf,1,233,2,2,39,Acheampong,DEF,7,CHE,Not Originally Drafted,,2,0,0,0,2.0,1728,0.0011574074074074073,2,CHE,1.0,SUN,H,1.0,2.0,2.0,4.0,2025-10-25 14:00:00+00:00,1.0
233,14,10,PV,Conf,0,233,0,0,39,Acheampong,DEF,7,CHE,Not Originally Drafted,,0,0,0,0,0.0,1728,0.0,2,CHE,1.0,TOT,A,1.0,0.0,3.0,3.0,2025-11-01 17:30:00+00:00,
233,14,11,PV,Conf,1,233,0,0,39,Acheampong,DEF,7,CHE,Not Originally Drafted,,0,0,0,0,0.0,1728,0.0,2,CHE,1.0,WOL,H,3.0,0.0,1.0,4.0,2025-11-08 20:00:00+00:00,
236,9,8,PV,Conf,0,236,12,0,125,Neto,MID,7,CHE,AC,43.0,12,0,0,0,12.0,1728,0.006944444444444444,12,CHE,1.0,NFO,A,3.0,0.0,3.0,3.0,2025-10-18 11:30:00+00:00,1.0
236,7,9,PV,Conf,1,236,8,8,125,Neto,MID,7,CHE,AC,43.0,8,0,0,0,7.999999999999999,1728,0.004629629629629629,20,CHE,1.0,SUN,H,1.0,2.0,2.0,4.0,2025-10-25 14:00:00+00:00,0.9999999999999999
236,9,10,PV,Conf,1,236,3,3,125,Neto,MID,7,CHE,AC,43.0,3,0,0,0,3.0,1728,0.001736111111111111,23,CHE,1.0,TOT,A,1.0,0.0,3.0,3.0,2025-11-01 17:30:00+00:00,1.0
236,7,11,PV,Conf,1,236,9,9,125,Neto,MID,7,CHE,AC,43.0,9,0,0,0,9.000000000000002,1728,0.005208333333333333,32,CHE,1.0,WOL,H,3.0,0.0,1.0,4.0,2025-11-08 20:00:00+00:00,1.0000000000000002
236,9,12,PV,Conf,1,236,8,8,125,Neto,MID,7,CHE,AC,43.0,8,0,0,0,8.0,1728,0.004629629629629629,40,CHE,1.0,BUR,A,2.0,0.0,2.0,3.0,2025-11-22 12:30:00+00:00,1.0
236,8,13,PV,Conf,1,236,2,2,125,Neto,MID,7,CHE,AC,43.0,2,0,0,0,2.0,1728,0.0011574074074074073,42,CHE,1.0,ARS,H,1.0,1.0,4.0,4.0,2025-11-30 16:30:00+00:00,1.0
236,8,14,PV,Conf,1,236,6,6,125,Neto,MID,7,CHE,AC,43.0,6,0,0,0,6.0,1728,0.003472222222222222,48,CHE,1.0,LEE,A,1.0,3.0,3.0,3.0,2025-12-03 20:15:00+00:00,1.0
236,8,15,PV,Conf,1,236,2,2,125,Neto,MID,7,CHE,AC,43.0,2,0,0,0,1.9999999999999998,1728,0.0011574074074074073,50,CHE,1.0,BOU,A,0.0,0.0,3.0,3.0,2025-12-06 15:00:00+00:00,0.9999999999999999
236,9,16,PV,Conf,1,236,6,6,125,Neto,MID,7,CHE,AC,43.0,6,0,0,0,6.0,1728,0.003472222222222222,56,CHE,1.0,EVE,H,2.0,0.0,3.0,4.0,2025-12-13 15:00:00+00:00,1.0
236,14,17,PV,Conf,0,236,2,0,125,Neto,MID,7,CHE,AC,43.0,0,0,0,0,1.5,1728,0.0,56,CHE,1.0,NEW,A,2.0,2.0,3.0,3.0,2025-12-20 12:30:00+00:00,0.75
236,8,18,PV,Conf,1,236,2,2,125,Neto,MID,7,CHE,AC,43.0,2,0,0,0,1.3333333333333335,1728,0.0011574074074074073,58,CHE,1.0,AVL,H,1.0,2.0,3.0,4.0,2025-12-27 17:30:00+00:00,0.6666666666666667
236,8,19,PV,Conf,1,236,1,1,125,Neto,MID,7,CHE,AC,43.0,1,0,0,0,0.0,1728,0.0005787037037037037,59,CHE,1.0,BOU,H,2.0,2.0,3.0,4.0,2025-12-30 19:30:00+00:00,0.0
236,15,20,PV,Conf,0,236,2,0,125,Neto,MID,7,CHE,AC,43.0,0,0,0,0,1.9999999999999998,1728,0.0,59,CHE,1.0,MCI,A,1.0,1.0,5.0,3.0,2026-01-04 17:30:00+00:00,0.9999999999999999
236,7,21,PV,Conf,1,236,5,5,125,Neto,MID,7,CHE,AC,43.0,5,0,0,0,5.0,1728,0.0028935185185185184,64,CHE,1.0,FUL,A,1.0,2.0,3.0,3.0,2026-01-07 19:30:00+00:00,1.0
236,13,22,PV,Conf,0,236,3,0,125,Neto,MID,7,CHE,AC,43.0,0,0,0,0,2.9999999999999996,1728,0.0,64,CHE,1.0,BRE,H,2.0,0.0,3.0,4.0,2026-01-17 15:00:00+00:00,0.9999999999999999
236,8,23,PV,Conf,1,236,3,3,125,Neto,MID,7,CHE,AC,43.0,3,0,0,0,3.0,1728,0.001736111111111111,67,CHE,1.0,CRY,A,3.0,1.0,3.0,3.0,2026-01-25 14:00:00+00:00,1.0
236,8,24,PV,Conf,1,236,2,2,125,Neto,MID,7,CHE,AC,43.0,2,0,0,0,2.0,1728,0.0011574074074074073,69,CHE,1.0,WHU,H,3.0,2.0,2.0,4.0,2026-01-31 17:30:00+00:00,1.0
236,8,25,PV,Conf,1,236,2,2,125,Neto,MID,7,CHE,AC,43.0,2,0,0,0,2.0,1728,0.0011574074074074073,71,CHE,1.0,WOL,A,3.0,1.0,2.0,3.0,2026-02-07 15:00:00+00:00,1.0
236,8,26,PV,Conf,1,236,1,1,125,Neto,MID,7,CHE,AC,43.0,1,0,0,0,0.39999999999999997,1728,0.0005787037037037037,72,CHE,1.0,LEE,H,2.0,2.0,2.0,4.0,2026-02-10 19:30:00+00:00,0.39999999999999997
236,8,27,PV,Conf,1,236,8,8,125,Neto,MID,7,CHE,AC,43.0,8,0,0,0,8.0,1728,0.004629629629629629,80,CHE,1.0,BUR,H,1.0,1.0,1.0,4.0,2026-02-21 15:00:00+00:00,1.0
250,11,1,PV,Conf,1,250,1,1,45,Delap,FWD,7,CHE,PV,17.0,1,17,3,1,0.3333333333333333,1728,0.0005787037037037037,1,CHE,1.0,CRY,H,0.0,0.0,3.0,4.0,2025-08-17 13:00:00+00:00,0.3333333333333333
250,11,2,PV,Conf,1,250,2,2,45,Delap,FWD,7,CHE,PV,17.0,2,17,3,1,2.0,1728,0.0011574074074074073,3,CHE,1.0,WHU,A,5.0,1.0,3.0,3.0,2025-08-22 19:00:00+00:00,1.0
250,11,3,PV,Conf,1,250,1,1,45,Delap,FWD,7,CHE,PV,17.0,1,17,3,1,0.6,1728,0.0005787037037037037,4,CHE,1.0,FUL,H,2.0,0.0,2.0,4.0,2025-08-30 11:30:00+00:00,0.6
253,12,1,PV,Conf,0,253,6,0,131,Henderson,GKP,8,CRY,PV,89.0,0,89,15,1,6.0,1728,0.0,0,CRY,1.0,CHE,A,0.0,0.0,4.0,3.0,2025-08-17 13:00:00+00:00,1.0
253,12,2,PV,Conf,0,253,2,0,131,Henderson,GKP,8,CRY,PV,89.0,0,89,15,1,0.0,1728,0.0,0,CRY,1.0,NFO,H,1.0,1.0,3.0,3.0,2025-08-24 13:00:00+00:00,0.0
253,12,3,PV,Conf,0,253,7,0,131,Henderson,GKP,8,CRY,PV,89.0,0,89,15,1,7.0,1728,0.0,0,CRY,1.0,AVL,A,3.0,0.0,4.0,3.0,2025-08-31 18:00:00+00:00,1.0
253,1,4,PV,Conf,1,253,6,6,131,Henderson,GKP,8,CRY,PV,89.0,6,89,15,1,3.0,1728,0.003472222222222222,6,CRY,1.0,SUN,H,0.0,0.0,2.0,3.0,2025-09-13 14:00:00+00:00,0.5
253,1,5,PV,Conf,1,253,1,1,131,Henderson,GKP,8,CRY,PV,89.0,1,89,15,1,0.49999999999999994,1728,0.0005787037037037037,7,CRY,1.0,WHU,A,2.0,1.0,3.0,3.0,2025-09-20 14:00:00+00:00,0.49999999999999994
287,1,1,PV,Conf,1,287,2,2,135,Pickford,GKP,9,EVE,PV,53.0,2,53,9,1,0.0,1728,0.0011574074074074073,2,EVE,1.0,LEE,A,0.0,1.0,3.0,3.0,2025-08-18 19:00:00+00:00,0.0
287,1,2,PV,Conf,1,287,15,15,135,Pickford,GKP,9,EVE,PV,53.0,15,53,9,1,15.0,1728,0.008680555555555556,17,EVE,1.0,BHA,H,2.0,0.0,3.0,3.0,2025-08-24 13:00:00+00:00,1.0
287,1,3,PV,Conf,1,287,1,1,135,Pickford,GKP,9,EVE,PV,53.0,1,53,9,1,0.0,1728,0.0005787037037037037,18,EVE,1.0,WOL,A,3.0,2.0,2.0,3.0,2025-08-30 14:00:00+00:00,0.0
287,12,4,PV,Conf,0,287,6,0,135,Pickford,GKP,9,EVE,PV,53.0,0,53,9,1,3.0,1728,0.0,18,EVE,1.0,AVL,H,0.0,0.0,3.0,3.0,2025-09-13 14:00:00+00:00,0.5
287,12,5,PV,Conf,0,287,1,0,135,Pickford,GKP,9,EVE,PV,53.0,0,53,9,1,0.49999999999999994,1728,0.0,18,EVE,1.0,LIV,A,1.0,2.0,4.0,3.0,2025-09-20 11:30:00+00:00,0.49999999999999994
287,1,6,PV,Conf,1,287,2,2,135,Pickford,GKP,9,EVE,PV,53.0,2,53,9,1,0.0,1728,0.0011574074074074073,20,EVE,1.0,WHU,H,1.0,1.0,2.0,3.0,2025-09-29 19:00:00+00:00,0.0
287,1,7,PV,Conf,1,287,3,3,135,Pickford,GKP,9,EVE,PV,53.0,3,53,9,1,1.5,1728,0.001736111111111111,23,EVE,1.0,CRY,H,2.0,1.0,3.0,3.0,2025-10-05 13:00:00+00:00,0.5
287,12,8,PV,Conf,0,287,2,0,135,Pickford,GKP,9,EVE,PV,53.0,0,53,9,1,2.0,1728,0.0,23,EVE,1.0,MCI,A,0.0,2.0,5.0,3.0,2025-10-18 14:00:00+00:00,1.0
287,12,9,PV,Conf,0,287,1,0,135,Pickford,GKP,9,EVE,PV,53.0,0,53,9,1,0.0,1728,0.0,23,EVE,1.0,TOT,H,0.0,3.0,3.0,3.0,2025-10-26 16:30:00+00:00,0.0
287,12,10,PV,Conf,0,287,2,0,135,Pickford,GKP,9,EVE,PV,53.0,0,53,9,1,0.0,1728,0.0,23,EVE,1.0,SUN,A,1.0,1.0,3.0,3.0,2025-11-03 20:00:00+00:00,0.0
287,1,11,PV,Conf,1,287,7,7,135,Pickford,GKP,9,EVE,PV,53.0,7,53,9,1,6.999999999999999,1728,0.004050925925925926,30,EVE,1.0,FUL,H,2.0,0.0,2.0,3.0,2025-11-08 15:00:00+00:00,0.9999999999999999
292,4,20,PV,Conf,1,292,0,0,95,Mykolenko,DEF,9,EVE,IR,88.0,0,0,0,0,0.0,1728,0.0,0,EVE,1.0,BRE,H,2.0,4.0,3.0,3.0,2026-01-04 15:00:00+00:00,
292,3,21,PV,Conf,1,292,2,2,95,Mykolenko,DEF,9,EVE,IR,88.0,2,0,0,0,2.0,1728,0.0011574074074074073,2,EVE,1.0,WOL,H,1.0,1.0,1.0,3.0,2026-01-07 19:30:00+00:00,1.0
