league_code,date_added,gameweek,short_name,kind,result,index,priority,position,element_in,player_in,element_out,player_out,player_in_points_scored_in_week,player_out_points_scored_in_week,net_points_of_transfer_in_week,abs_net_trade,transfer_category
Prem,2026-01-15 13:10:19.482555+00:00,22,LD,waiver,successful,10.0,3.0,DEF,72,Senesi (3),293,O'Brien (9),3,9,-6,6,waiver - successful
Prem,2026-01-15 16:42:01.860356+00:00,22,JP,waiver,successful,15.0,4.0,DEF,11,White (6),720,Hincapie (0),6,0,6,6,waiver - successful
Prem,2026-01-16 10:58:15.762007+00:00,22,MN,waiver,unsuccessful - player out already gone,11.0,2.0,DEF,343,Struijk (6),403,Gvardiol (0),6,0,6,6,waiver - unsuccessful - player out already gone
Prem,2026-01-30 09:59:03.619818+00:00,24,LB,waiver,successful,6.0,1.0,DEF,74,Truffert (6),408,Rúben (0),6,0,6,6,waiver - successful
Prem,2026-02-08 16:41:08.288692+00:00,26,AN,waiver,unsuccessful - player in already been picked up,15.0,4.0,DEF,374,Konaté (6),569,Romero (0),6,0,6,6,waiver - unsuccessful - player in already been picked up
Prem,2026-02-09 07:18:03.580949+00:00,26,LB,waiver,successful,7.0,2.0,DEF,230,Fofana (1),74,Truffert (7),1,7,-6,6,waiver - successful
Prem,2026-02-09 16:00:15.109782+00:00,26,TS,waiver,unsuccessful - player out already gone,12.0,4.0,DEF,508,N.Williams (8),148,F.Kadıoğlu (2),8,2,6,6,waiver - unsuccessful - player out already gone
Prem,2026-02-09 16:00:15.109800+00:00,26,TS,waiver,unsuccessful - player out already gone,13.0,5.0,DEF,508,N.Williams (8),317,Andersen (2),8,2,6,6,waiver - unsuccessful - player out already gone
Prem,2026-02-17 13:56:58.375413+00:00,27,LB,waiver,successful,5.0,1.0,MID,236,Neto (8),718,Xavi (2),8,2,6,6,waiver - successful
Prem,2026-02-19 10:10:41.666357+00:00,27,MN,waiver,successful,3.0,2.0,DEF,74,Truffert (6),224,Cucurella (0),6,0,6,6,waiver - successful
Prem,2026-02-20 12:26:07.541991+00:00,27,TS,waiver,unsuccessful - player in already been picked up,17.0,4.0,DEF,74,Truffert (6),257,Lacroix (0),6,0,6,6,waiver - unsuccessful - player in already been picked up
Prem,2026-02-20 12:26:07.542084+00:00,27,TS,waiver,successful,23.0,9.0,DEF,370,Frimpong (0),261,Richards (6),0,6,-6,6,waiver - successful
Prem,2026-03-19 20:53:50.235343+00:00,31,MN,free agent,successful,,,DEF,38,Konsa (6),258,Mitchell (0),6,0,6,6,free agent - successful
Prem,2026-04-09 16:57:03.027172+00:00,32,MN,waiver,unsuccessful - player in already been picked up,21.0,5.0,FWD,311,Beto (7),337,Raúl (1),7,1,6,6,waiver - unsuccessful - player in already been picked up
Prem,2026-04-15 14:16:07.795908+00:00,33,MN,waiver,unsuccessful - player in already been picked up,23.0,7.0,DEF,343,Struijk (10),374,Konaté (4),10,4,6,6,waiver - unsuccessful - player in already been picked up
Prem,2026-04-22 20:54:43.584284+00:00,34,AN,waiver,unsuccessful - player out already gone,22.0,10.0,DEF,575,Van de Ven (6),226,Chalobah (0),6,0,6,6,waiver - unsuccessful - player out already gone
Prem,2026-04-22 20:54:43.584338+00:00,34,AN,waiver,unsuccessful - player out already gone,30.0,13.0,DEF,575,Van de Ven (6),342,Bogle (0),6,0,6,6,waiver - unsuccessful - player out already gone
Prem,2026-04-23 08:18:42.396288+00:00,34,LD,waiver,successful,11.0,3.0,MID,266,Eze (6),418,Doku (0),6,0,6,6,waiver - successful
Prem,2026-04-28 09:26:12.902103+00:00,35,LB,waiver,successful,16.0,4.0,MID,808,Rayan (8),390,Gravenberch (2),8,2,6,6,waiver - successful
Prem,2026-04-28 20:10:41.208176+00:00,35,AN,waiver,unsuccessful - player in already been picked up,3.0,1.0,FWD,691,Calvert-Lewin (6),596,Solanke (0),6,0,6,6,waiver - unsuccessful - player in already been picked up
Prem,2026-04-28 20:10:41.208276+00:00,35,AN,waiver,unsuccessful - player out already gone,12.0,4.0,FWD,100,Kroupi.Jr (6),596,Solanke (0),6,0,6,6,waiver - unsuccessful - player out already gone
Prem,2026-04-28 20:10:41.208326+00:00,35,AN,waiver,successful,25.0,6.0,DEF,11,White (6),8,J.Timber (0),6,0,6,6,waiver - successful
Prem,2026-04-28 20:10:41.208398+00:00,35,AN,waiver,successful,32.0,10.0,DEF,74,Truffert (7),473,Hall (1),7,1,6,6,waiver - successful
Prem,2026-05-07 16:16:06.290942+00:00,36,LD,waiver,unsuccessful - player out already gone,14.0,3.0,FWD,311,Beto (8),817,Armstrong (2),8,2,6,6,waiver - unsuccessful - player out already gone
Prem,2026-05-08 05:22:35.964439+00:00,36,AN,waiver,unsuccessful - player in already been picked up,10.0,2.0,MID,267,Sarr (8),120,Schade (2),8,2,6,6,waiver - unsuccessful - player in already been picked up
Prem,2026-05-14 14:36:39.668102+00:00,37,MN,waiver,unsuccessful - player out already gone,23.0,9.0,MID,413,Marmoush (1),267,Sarr (7),1,7,-6,6,waiver - unsuccessful - player out already gone
Prem,2026-05-22 22:19:30.763038+00:00,38,MN,waiver,successful,15.0,3.0,GKP,565,Vicario (0),101,Kelleher (6),0,6,-6,6,waiver - successful
Prem,2026-05-23 12:56:18.254794+00:00,38,JP,waiver,successful,5.0,1.0,MID,615,Summerville (6),47,Rogers (0),6,0,6,6,waiver - successful
Prem,2026-05-23 12:56:18.254864+00:00,38,JP,waiver,unsuccessful - player in already been picked up,11.0,2.0,DEF,606,Mavropanos (8),292,Mykolenko (2),8,2,6,6,waiver - unsuccessful - player in already been picked up
Prem,2025-08-22 12:20:10.517428+00:00,2,MN,free agent,successful,,,GKP,33,M.Bizot (0),101,Kelleher (5),0,5,-5,5,free agent - successful
Prem,2025-08-28 18:03:38.576264+00:00,3,TS,waiver,unsuccessful - player in already been picked up,5.0,1.0,DEF,8,J.Timber (2),74,Truffert (7),2,7,-5,5,waiver - unsuccessful - player in already been picked up
Prem,2025-08-29 20:04:23.808726+00:00,3,AN,free agent,successful,,,DEF,474,Schär (6),473,Hall (1),6,1,5,5,free agent - successful
Prem,2025-09-11 16:18:05.669280+00:00,4,AN,waiver,successful,1.0,1.0,MID,718,Xavi (6),83,O.Dango (1),6,1,5,5,waiver - successful
Prem,2025-09-19 11:57:33.758190+00:00,5,LB,free agent,successful,,,FWD,217,Foster (6),561,Mayenda (1),6,1,5,5,free agent - successful
Prem,2025-10-01 10:44:55.525675+00:00,7,LD,waiver,unsuccessful - player in already been picked up,9.0,3.0,MID,267,Sarr (7),236,Neto (2),7,2,5,5,waiver - unsuccessful - player in already been picked up
Prem,2025-10-16 17:37:56.730968+00:00,8,LD,waiver,successful,3.0,1.0,DEF,407,Matheus N. (7),38,Konsa (2),7,2,5,5,waiver - successful
Prem,2025-10-16 22:40:56.613735+00:00,8,JP,waiver,successful,2.0,1.0,DEF,226,Chalobah (6),317,Andersen (1),6,1,5,5,waiver - successful
Prem,2025-10-16 22:40:56.613799+00:00,8,JP,waiver,unsuccessful - player in already been picked up,7.0,3.0,DEF,407,Matheus N. (7),36,Cash (2),7,2,5,5,waiver - unsuccessful - player in already been picked up
Prem,2025-10-24 13:23:24.094601+00:00,9,LD,free agent,successful,,,FWD,337,Raúl (5),135,Wissa (0),5,0,5,5,free agent - successful
Prem,2025-10-31 08:20:59.410808+00:00,10,MN,waiver,successful,5.0,2.0,DEF,258,Mitchell (6),569,Romero (1),6,1,5,5,waiver - successful
Prem,2025-11-30 21:40:12.928613+00:00,14,MN,waiver,successful,5.0,2.0,DEF,476,Burn (6),568,Pedro Porro (1),6,1,5,5,waiver - successful
Prem,2025-12-01 18:19:55.545296+00:00,14,LD,free agent,successful,,,MID,390,Gravenberch (5),267,Sarr (0),5,0,5,5,free agent - successful
Prem,2025-12-19 06:18:47.885858+00:00,17,AN,waiver,successful,3.0,1.0,MID,160,Minteh (3),718,Xavi (-2),3,-2,5,5,waiver - successful
Prem,2025-12-19 06:18:47.885950+00:00,17,AN,waiver,unsuccessful - player in already been picked up,21.0,4.0,DEF,374,Konaté (1),145,De Cuyper (6),1,6,-5,5,waiver - unsuccessful - player in already been picked up
Prem,2025-12-19 06:18:47.885969+00:00,17,AN,waiver,unsuccessful - player out already gone,22.0,5.0,DEF,375,Bradley (1),145,De Cuyper (6),1,6,-5,5,waiver - unsuccessful - player out already gone
Prem,2025-12-25 13:31:38.007103+00:00,18,MN,waiver,unsuccessful - player out already gone,16.0,4.0,DEF,317,Andersen (5),261,Richards (0),5,0,5,5,waiver - unsuccessful - player out already gone
Prem,2025-12-25 14:51:06.963196+00:00,18,TS,waiver,unsuccessful - player out already gone,13.0,4.0,DEF,317,Andersen (5),682,Diakité (0),5,0,5,5,waiver - unsuccessful - player out already gone
Prem,2025-12-29 16:17:33.156459+00:00,19,MN,waiver,successful,13.0,6.0,GKP,101,Kelleher (6),67,Petrović (1),6,1,5,5,waiver - successful
Prem,2026-01-29 17:11:13.159773+00:00,24,MN,waiver,successful,3.0,1.0,FWD,679,Šeško (6),715,Woltemade (1),6,1,5,5,waiver - successful
Prem,2026-01-30 09:59:03.619871+00:00,24,LB,waiver,unsuccessful - player out already gone,11.0,2.0,DEF,714,A.Jimenez (5),408,Rúben (0),5,0,5,5,waiver - unsuccessful - player out already gone
Prem,2026-02-19 10:10:41.666378+00:00,27,MN,waiver,successful,9.0,3.0,DEF,38,Konsa (7),295,Keane (2),7,2,5,5,waiver - successful
Prem,2026-02-19 10:10:41.666395+00:00,27,MN,waiver,successful,19.0,4.0,MID,90,Scott (5),488,Bruno G. (0),5,0,5,5,waiver - successful
Prem,2026-03-13 11:20:24.481404+00:00,30,TS,waiver,unsuccessful - player out already gone,12.0,3.0,DEF,508,N.Williams (5),290,Branthwaite (0),5,0,5,5,waiver - unsuccessful - player out already gone
Prem,2026-04-09 16:35:23.721725+00:00,32,TS,waiver,unsuccessful - player out already gone,18.0,9.0,DEF,148,F.Kadıoğlu (6),317,Andersen (1),6,1,5,5,waiver - unsuccessful - player out already gone
Prem,2026-04-09 16:35:23.721740+00:00,32,TS,waiver,unsuccessful - player out already gone,19.0,10.0,DEF,148,F.Kadıoğlu (6),477,Livramento (1),6,1,5,5,waiver - unsuccessful - player out already gone
Prem,2026-04-09 16:57:03.027075+00:00,32,MN,waiver,successful,3.0,1.0,DEF,151,Van Hecke (5),371,Kerkez (0),5,0,5,5,waiver - successful
Prem,2026-04-16 10:26:34.118362+00:00,33,LB,waiver,successful,28.0,4.0,MID,169,Gomez (1),242,Dewsbury-Hall (6),1,6,-5,5,waiver - successful
Prem,2026-04-17 09:37:10.514342+00:00,33,TS,waiver,successful,7.0,1.0,MID,237,Enzo (4),84,Tavernier (9),4,9,-5,5,waiver - successful
Prem,2026-04-23 22:11:45.467362+00:00,34,JP,free agent,successful,,,DEF,443,Shaw (5),406,Khusanov (0),5,0,5,5,free agent - successful
Prem,2026-04-28 20:10:41.208234+00:00,35,AN,waiver,successful,4.0,2.0,FWD,97,Evanilson (5),596,Solanke (0),5,0,5,5,waiver - successful
Prem,2026-04-28 20:10:41.208416+00:00,35,AN,waiver,unsuccessful - player in already been picked up,37.0,11.0,DEF,148,F.Kadıoğlu (1),293,O'Brien (6),1,6,-5,5,waiver - unsuccessful - player in already been picked up
Prem,2026-04-29 11:09:45.824810+00:00,35,TS,waiver,unsuccessful - player in already been picked up,18.0,3.0,FWD,691,Calvert-Lewin (6),733,Brobbey (1),6,1,5,5,waiver - unsuccessful - player in already been picked up
Prem,2026-04-29 11:09:45.824847+00:00,35,TS,waiver,unsuccessful - player in already been picked up,20.0,5.0,FWD,97,Evanilson (5),30,Havertz (0),5,0,5,5,waiver - unsuccessful - player in already been picked up
Prem,2026-04-30 14:04:14.477116+00:00,35,LD,waiver,successful,1.0,1.0,FWD,691,Calvert-Lewin (6),311,Beto (1),6,1,5,5,waiver - successful
Prem,2026-05-05 11:28:34.354817+00:00,36,LB,waiver,successful,5.0,2.0,MID,160,Minteh (9),646,J.Gomes (4),9,4,5,5,waiver - successful
Prem,2026-05-14 04:58:51.500998+00:00,37,AN,waiver,successful,2.0,1.0,MID,487,Barnes (5),698,Okafor (0),5,0,5,5,waiver - successful
Prem,2026-05-20 07:23:34.422290+00:00,38,AN,waiver,unsuccessful - player in already been picked up,9.0,2.0,DEF,575,Van de Ven (6),293,O'Brien (1),6,1,5,5,waiver - unsuccessful - player in already been picked up
Prem,2026-05-22 22:19:30.763016+00:00,38,MN,waiver,successful,8.0,2.0,DEF,575,Van de Ven (6),403,Gvardiol (1),6,1,5,5,waiver - successful
Prem,2026-05-23 12:56:18.254892+00:00,38,JP,waiver,successful,12.0,3.0,DEF,603,Diouf (6),683,Thiaw (1),6,1,5,5,waiver - successful
Prem,2026-05-24 13:10:09.809551+00:00,38,LD,free agent,successful,,,MID,381,M.Salah (6),266,Eze (1),6,1,5,5,free agent - successful
Prem,2025-08-19 07:47:41.440712+00:00,2,LB,waiver,successful,2.0,1.0,MID,427,Reijnders (2),488,Bruno G. (6),2,6,-4,4,waiver - successful
Prem,2025-08-21 08:35:17.224136+00:00,2,MN,waiver,successful,5.0,3.0,FWD,597,Richarlison (4),178,Welbeck (0),4,0,4,4,waiver - successful
Prem,2025-08-22 16:57:54.110466+00:00,2,JP,free agent,successful,,,MID,238,Estêvão (5),418,Doku (1),5,1,4,4,free agent - successful
Prem,2025-08-28 18:03:38.576317+00:00,3,TS,waiver,successful,6.0,2.0,DEF,257,Lacroix (11),74,Truffert (7),11,7,4,4,waiver - successful
Prem,2025-09-18 11:18:19.845729+00:00,5,TS,waiver,successful,9.0,2.0,DEF,374,Konaté (4),506,Murillo (0),4,0,4,4,waiver - successful
Prem,2025-10-18 09:19:32.459655+00:00,8,LD,free agent,successful,,,DEF,348,Rodon (1),37,Digne (5),1,5,-4,4,free agent - successful
Prem,2025-10-23 07:52:27.408450+00:00,9,MN,waiver,successful,1.0,1.0,FWD,178,Welbeck (6),311,Beto (2),6,2,4,4,waiver - successful
Prem,2025-10-31 06:52:09.368014+00:00,10,JP,waiver,unsuccessful - player in already been picked up,9.0,2.0,DEF,258,Mitchell (6),603,Diouf (2),6,2,4,4,waiver - unsuccessful - player in already been picked up
Prem,2025-11-28 12:51:29.103729+00:00,13,AN,waiver,unsuccessful - player out already gone,9.0,4.0,DEF,476,Burn (5),74,Truffert (1),5,1,4,4,waiver - unsuccessful - player out already gone
Prem,2025-12-01 18:21:00.463987+00:00,14,LD,free agent,successful,,,DEF,74,Truffert (4),295,Keane (0),4,0,4,4,free agent - successful
Prem,2025-12-04 03:12:28.928443+00:00,15,LD,waiver,successful,4.0,2.0,MID,22,Merino (1),84,Tavernier (5),1,5,-4,4,waiver - successful
Prem,2025-12-19 06:18:47.885908+00:00,17,AN,waiver,unsuccessful - player in already been picked up,12.0,2.0,MID,329,Wilson (2),718,Xavi (-2),2,-2,4,4,waiver - unsuccessful - player in already been picked up
Prem,2025-12-19 10:03:24.901061+00:00,17,MN,waiver,unsuccessful - player in already been picked up,17.0,4.0,DEF,72,Senesi (4),476,Burn (0),4,0,4,4,waiver - unsuccessful - player in already been picked up
Prem,2025-12-19 10:22:00.073277+00:00,17,TS,waiver,successful,16.0,4.0,DEF,72,Senesi (4),10,Lewis-Skelly (0),4,0,4,4,waiver - successful
Prem,2025-12-29 15:28:26.422722+00:00,19,TS,waiver,successful,18.0,6.0,DEF,474,Schär (4),293,O'Brien (8),4,8,-4,4,waiver - successful
Prem,2026-01-01 11:52:36.755002+00:00,20,MN,waiver,successful,6.0,2.0,MID,303,Garner (4),241,Caicedo (0),4,0,4,4,waiver - successful
Prem,2026-01-02 10:08:26.113961+00:00,20,TS,waiver,unsuccessful - player in already been picked up,8.0,3.0,DEF,293,O'Brien (0),437,Martinez (4),0,4,-4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-01-05 15:53:21.901436+00:00,21,TS,waiver,unsuccessful - player in already been picked up,5.0,1.0,MID,419,Grealish (-1),387,Szoboszlai (3),-1,3,-4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-01-05 15:53:21.901483+00:00,21,TS,waiver,successful,6.0,2.0,FWD,97,Evanilson (6),526,Igor Jesus (2),6,2,4,4,waiver - successful
Prem,2026-01-18 20:41:10.335199+00:00,23,LB,waiver,successful,4.0,1.0,MID,452,Amad (2),515,Gibbs-White (6),2,6,-4,4,waiver - successful
Prem,2026-01-22 13:36:19.498044+00:00,23,MN,waiver,unsuccessful - player out already gone,8.0,3.0,DEF,293,O'Brien (4),295,Keane (0),4,0,4,4,waiver - unsuccessful - player out already gone
Prem,2026-02-20 12:26:07.542066+00:00,27,TS,waiver,unsuccessful - player in already been picked up,22.0,8.0,DEF,290,Branthwaite (2),261,Richards (6),2,6,-4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-02-26 11:46:31.666045+00:00,28,MN,waiver,successful,3.0,1.0,MID,324,Iwobi (10),303,Garner (6),10,6,4,4,waiver - successful
Prem,2026-03-14 08:09:29.089633+00:00,30,AN,free agent,successful,,,DEF,7,Calafiori (6),440,Dalot (2),6,2,4,4,free agent - successful
Prem,2026-03-25 13:10:20.002567+00:00,32,LB,waiver,successful,4.0,1.0,DEF,257,Lacroix (4),531,Ballard (0),4,0,4,4,waiver - successful
Prem,2026-04-02 03:37:17.166625+00:00,32,LD,waiver,unsuccessful - player in already been picked up,6.0,2.0,DEF,257,Lacroix (4),442,Maguire (0),4,0,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-04-09 16:35:23.721657+00:00,32,TS,waiver,unsuccessful - player in already been picked up,13.0,5.0,DEF,151,Van Hecke (5),317,Andersen (1),5,1,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-04-09 16:35:23.721672+00:00,32,TS,waiver,unsuccessful - player in already been picked up,14.0,6.0,DEF,151,Van Hecke (5),477,Livramento (1),5,1,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-04-15 14:16:07.795890+00:00,33,MN,waiver,successful,19.0,6.0,DEF,343,Struijk (10),440,Dalot (6),10,6,4,4,waiver - successful
Prem,2026-04-22 20:54:43.584230+00:00,34,AN,waiver,successful,15.0,7.0,DEF,440,Dalot (4),226,Chalobah (0),4,0,4,4,waiver - successful
Prem,2026-04-22 20:54:43.584248+00:00,34,AN,waiver,unsuccessful - player in already been picked up,20.0,8.0,DEF,374,Konaté (4),226,Chalobah (0),4,0,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-04-22 20:54:43.584391+00:00,34,AN,waiver,unsuccessful - player in already been picked up,33.0,16.0,DEF,374,Konaté (4),342,Bogle (0),4,0,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-04-23 08:18:42.396350+00:00,34,LD,waiver,successful,19.0,5.0,DEF,374,Konaté (4),402,Aït-Nouri (0),4,0,4,4,waiver - successful
Prem,2026-04-23 08:18:42.396381+00:00,34,LD,waiver,unsuccessful - player out already gone,27.0,6.0,DEF,606,Mavropanos (4),402,Aït-Nouri (0),4,0,4,4,waiver - unsuccessful - player out already gone
Prem,2026-04-23 13:49:29.647366+00:00,34,TS,waiver,successful,6.0,3.0,FWD,30,Havertz (4),691,Calvert-Lewin (0),4,0,4,4,waiver - successful
Prem,2026-04-23 13:49:29.647525+00:00,34,TS,waiver,unsuccessful - player in already been picked up,35.0,11.0,DEF,440,Dalot (4),224,Cucurella (0),4,0,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-04-23 13:49:29.647543+00:00,34,TS,waiver,unsuccessful - player in already been picked up,36.0,12.0,DEF,440,Dalot (4),148,F.Kadıoğlu (0),4,0,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-04-23 13:49:29.647560+00:00,34,TS,waiver,unsuccessful - player in already been picked up,37.0,13.0,DEF,440,Dalot (4),77,Hill (0),4,0,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-04-23 19:16:42.615511+00:00,34,MN,free agent,successful,,,MID,26,Zubimendi (5),517,Anderson (9),5,9,-4,4,free agent - successful
Prem,2026-04-24 12:02:53.803399+00:00,34,LB,free agent,successful,,,DEF,475,Botman (4),74,Truffert (0),4,0,4,4,free agent - successful
Prem,2026-04-24 12:04:16.526150+00:00,34,LB,free agent,successful,,,FWD,597,Richarlison (4),215,Flemming (0),4,0,4,4,free agent - successful
Prem,2026-04-24 12:48:18.546610+00:00,34,LB,free agent,successful,,,MID,458,Mainoo (4),808,Rayan (0),4,0,4,4,free agent - successful
Prem,2026-04-29 11:09:45.824829+00:00,35,TS,waiver,unsuccessful - player in already been picked up,19.0,4.0,FWD,97,Evanilson (5),733,Brobbey (1),5,1,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-04-29 11:09:45.824928+00:00,35,TS,waiver,successful,28.0,8.0,DEF,406,Khusanov (3),606,Mavropanos (-1),3,-1,4,4,waiver - successful
Prem,2026-04-30 16:53:41.370577+00:00,35,MN,waiver,unsuccessful - player out already gone,8.0,2.0,MID,350,Aaronson (1),303,Garner (5),1,5,-4,4,waiver - unsuccessful - player out already gone
Prem,2026-04-30 16:53:41.370600+00:00,35,MN,waiver,unsuccessful - player in already been picked up,9.0,3.0,FWD,691,Calvert-Lewin (6),337,Raúl (2),6,2,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-04-30 16:53:41.370640+00:00,35,MN,waiver,unsuccessful - player out already gone,24.0,5.0,DEF,106,Collins (6),636,S.Bueno (10),6,10,-4,4,waiver - unsuccessful - player out already gone
Prem,2026-05-01 08:30:01.732203+00:00,35,JP,free agent,successful,,,DEF,224,Cucurella (4),672,Hato (0),4,0,4,4,free agent - successful
Prem,2026-05-08 08:42:41.351623+00:00,36,MN,waiver,unsuccessful - player in already been picked up,19.0,5.0,MID,160,Minteh (9),242,Dewsbury-Hall (5),9,5,4,4,waiver - unsuccessful - player in already been picked up
Prem,2026-05-08 13:54:02.680137+00:00,36,JP,free agent,successful,,,DEF,292,Mykolenko (0),707,Justin (4),0,4,-4,4,free agent - successful
Prem,2026-05-14 14:36:39.667902+00:00,37,MN,waiver,successful,1.0,1.0,MID,20,Trossard (3),267,Sarr (7),3,7,-4,4,waiver - successful
